item_id,bucket,wins,losses,matches,players,avg_buy_time_s,avg_sell_time_s,avg_buy_time_relative,avg_sell_time_relative,hero_id,matches_per_player,win_rate,sell_minus_buy_s,hero_name,item_name,type
395867183,0,45352,45272,90624,32996,912.2782265183616,2393.996671537587,40.97489930341545,84.48380406582528,64,2.7465147290580676,0.500441384180791,1481.7184450192256,Drifter,Mystic Shot,upgrade
395944548,0,1247,1197,2444,1499,1611.7094926350246,2287.4372093023258,64.9617366945308,79.75502653478036,64,1.6304202801867913,0.5102291325695582,675.7277166673011,Drifter,Torment Pulse,upgrade
465043967,0,177611,172903,350514,102487,413.2068505109639,1008.570455986201,18.875837998201437,45.298996454516406,64,3.4200825470547485,0.5067158515779684,595.3636054752371,Drifter,Spirit Strike,upgrade
499683006,0,96628,86864,183492,69770,1229.4479323349246,1780.574480349222,53.36072748971944,73.95768151045705,64,2.6299555682958293,0.5266060645695725,551.1265480142974,Drifter,Bullet Lifesteal,upgrade
600033864,0,147,136,283,231,1679.3356890459363,1941.484375,71.65019883936912,77.51542063614855,64,1.225108225108225,0.519434628975265,262.1486859540637,Drifter,Majestic Leap,upgrade
619484391,0,3587,4078,7665,5178,1677.4721461187214,2298.913990825688,68.9696531107979,82.07926726483825,64,1.4803012746234068,0.4679712981082844,621.4418447069665,Drifter,Silence Wave,upgrade
630839635,0,1550,1173,2723,1780,2185.2533969886153,2726.4134615384614,81.03623855476347,87.44934610539659,64,1.5297752808988765,0.569225119353654,541.1600645498461,Drifter,Echo Shard,upgrade
668299740,0,128871,118322,247193,88719,756.3098914613278,1177.6666846834112,33.76232137120176,52.06187825991096,64,2.7862464635534665,0.5213375783294835,421.3567932220834,Drifter,Rapid Rounds,upgrade
673001892,0,5610,4035,9645,7299,2492.4505961638156,2564.3382899628255,86.1239801150671,87.0607596829209,64,1.3214138923140155,0.5816485225505443,71.88769379900987,Drifter,Armor Piercing Rounds,upgrade
677738769,0,335,311,646,571,2444.010835913313,2807.1704545454545,87.04384884307102,88.97154619091853,64,1.1313485113835378,0.5185758513931888,363.1596186321417,Drifter,Refresher,upgrade
690458959,0,997,956,1953,1125,1548.6600102406553,2488.4503816793895,62.97514789354752,84.72640327714308,64,1.736,0.5104966717869943,939.7903714387342,Drifter,Express Shot,upgrade
709540378,0,2658,2977,5635,2991,899.4,2219.0361675126906,39.71995390722652,82.9019587136995,64,1.883985289200936,0.47169476486246675,1319.6361675126905,Drifter,Cultist Sacrifice,upgrade
710436191,0,404,350,754,609,2328.153846153846,2571.725490196078,82.7431263213267,88.68193525993426,64,1.2380952380952381,0.5358090185676393,243.57164404223204,Drifter,Capacitor,upgrade
754480263,0,2864,2891,5755,3222,1044.5624674196351,1722.9620629804117,44.16066167140849,69.26529298762276,64,1.7861576660459342,0.49765421372719376,678.3995955607766,Drifter,Mystic Expansion,upgrade
800008313,0,12505,9619,22124,9729,1838.0025311878503,2386.9101449275363,73.22298443376414,85.98827380032468,64,2.274026107513619,0.5652232869282228,548.907613739686,Drifter,Crushing Fists,upgrade
805079544,0,1910,2272,4182,3317,1221.2778574844572,2003.9103398409254,53.191593483283725,77.36462756167093,64,1.2607778112752488,0.4567192730750837,782.6324823564682,Drifter,Weapon Shielding,upgrade
811521119,0,393,414,807,575,1708.1263940520446,2028.8505494505494,68.77131205758126,77.43883759893903,64,1.4034782608695653,0.48698884758364314,320.72415539850476,Drifter,Tesla Bullets,upgrade
857669956,0,526,509,1035,865,1619.1304347826087,2003.0578947368422,65.79149443569717,78.59380013925113,64,1.1965317919075145,0.5082125603864734,383.9274599542334,Drifter,Guardian Ward,upgrade
865846625,0,28491,24241,52732,26131,1968.4282219525146,2185.9041916167666,77.36203288664517,82.52850332872045,64,2.0179862997971756,0.5402981112038231,217.47596966425203,Drifter,Leech,upgrade
865958998,0,104151,95633,199784,64038,1094.0620920594242,2424.639894419306,48.96641623070443,83.58611810846543,64,3.11977263499797,0.5213180234653426,1330.5778023598818,Drifter,Veil Walker,upgrade
876563814,0,27691,21258,48949,24051,1639.3585364358823,1898.6304331468987,68.49277176654462,77.10354317065772,64,2.035216830901002,0.5657112504851989,259.2718967110163,Drifter,Spirit Lifesteal,upgrade
915014646,0,19525,14961,34486,17026,2074.242533201879,2214.256451612903,81.02337283226923,87.00617311600814,64,2.025490426406672,0.5661717798526938,140.0139184110244,Drifter,Transcendent Cooldown,upgrade
951866250,0,25208,19503,44711,25921,2160.3692827268455,2411.7396593673966,81.77025175839857,86.53501355126765,64,1.7248948728829907,0.5637986177898057,251.37037664055106,Drifter,Indomitable,upgrade
968099481,0,67405,66384,133789,46546,724.8870385457699,1258.6345675262994,32.37515320367037,54.47226665573185,64,2.8743393632105874,0.5038157098117184,533.7475289805295,Drifter,Extra Spirit,upgrade
989206714,0,25972,22524,48496,22829,1555.7088213460904,2214.869532987398,66.6128408255891,80.67587338588555,64,2.1243155635376056,0.5355493236555592,659.1607116413077,Drifter,Blood Tribute,upgrade
1009965641,0,6911,7688,14599,7955,381.995479142407,1332.712088294082,17.264934643686686,56.214789614800594,64,1.8351979886863607,0.47338858825946983,950.7166091516749,Drifter,Monster Rounds,upgrade
1047818222,0,19481,17991,37472,22658,1797.7747651579846,2114.223874583349,72.40318595754191,81.77987119894553,64,1.6538088092505958,0.5198815115286081,316.4491094253642,Drifter,Debuff Reducer,upgrade
1055679805,0,86478,64564,151042,62736,1898.530369036427,2187.719457013575,76.94067963407129,83.95216484349541,64,2.407580974241265,0.5725427364574092,289.1890879771479,Drifter,Vampiric Burst,upgrade
1102081447,0,714,659,1373,966,1252.9890750182083,2046.3303964757708,52.97570558091543,76.15124652108985,64,1.4213250517598344,0.5200291332847778,793.3413214575626,Drifter,Mystic Slow,upgrade
1113837674,0,106394,71199,177593,74774,2007.6103450023368,2114.5622047244096,80.04812193905246,85.22521514342284,64,2.375063524754594,0.5990889280545968,106.95185972207287,Drifter,Silencer,upgrade
1144549437,0,17586,17478,35064,15883,1148.0503935660506,1416.9754991226037,51.104064107912116,61.55522897319672,64,2.2076433923062395,0.5015400410677618,268.92510555655304,Drifter,Spirit Shredder Bullets,upgrade
1150006784,0,2832,3038,5870,3233,1022.204940374787,2249.802713987474,44.713459926193295,81.2319491380778,64,1.8156510980513454,0.48245315161839863,1227.597773612687,Drifter,Arcane Surge,upgrade
1152158042,0,660,581,1241,1046,2442.6809024979857,2575.173469387755,86.19226597893366,87.31960478014261,64,1.1864244741873804,0.5318291700241741,132.49256688976948,Drifter,Vortex Web,upgrade
1193964439,0,1801,1656,3457,2175,1811.2808793751808,2343.296943231441,71.74286292206801,82.66994655812714,64,1.589425287356322,0.5209719409892971,532.0160638562604,Drifter,Greater Expansion,upgrade
1219329868,0,13422,13565,26987,13451,926.2865453736985,1883.1425257889275,40.317815901210814,76.35496508755806,64,2.0063192327707977,0.49735057620335715,956.855980415229,Drifter,Spirit Sap,upgrade
1235347618,0,42715,41827,84542,35786,847.3493529843155,2187.071609053277,38.099138230161316,81.49636971006622,64,2.3624322360699717,0.5052518274940266,1339.7222560689615,Drifter,Battle Vest,upgrade
1250307611,0,45572,36494,82066,45736,2149.54860721858,2321.0146496815287,81.92213953457,87.00734115144498,64,1.7943414378170368,0.5553091414227573,171.46604246294874,Drifter,Juggernaut,upgrade
1252627263,0,33384,31933,65317,29445,1409.8481406065803,2477.363586956522,59.84995779455711,84.62055599164697,64,2.218271353370691,0.5111073686789044,1067.5154463499416,Drifter,Lifestrike,upgrade
1254091416,0,6405,8727,15132,11001,1690.3121200105736,2389.0357723577235,68.84268007502924,83.76606147175258,64,1.375511317152986,0.4232751784298176,698.7236523471499,Drifter,Knockdown,upgrade
1282141666,0,27330,19337,46667,26689,2182.0614995607175,2342.3604531410915,82.50406093607245,86.22292065330753,64,1.7485480909738094,0.5856386740094713,160.29895358037402,Drifter,Siphon Bullets,upgrade
1292979587,0,23664,22216,45880,17179,1391.3339363557106,2533.338476374156,59.72665457963742,84.83400643901126,64,2.670702602014087,0.5157802964254578,1142.0045400184454,Drifter,Surge of Power,upgrade
1342610602,0,155329,147239,302568,103632,272.41240316226435,1218.4558712155858,12.231016542097219,53.10838413664696,64,2.9196387216303843,0.5133688955871077,946.0434680533215,Drifter,Close Quarters,upgrade
1371725689,0,5981,4737,10718,7227,1980.480313491323,2614.334728033473,78.18994184021524,86.47200167602516,64,1.4830496748304967,0.5580332151520806,633.8544145421499,Drifter,Phantom Strike,upgrade
1378931225,0,12449,17298,29747,20688,1808.36628903755,2317.130614352091,74.32981007225622,83.44647726284069,64,1.437886697602475,0.41849598278818034,508.7643253145411,Drifter,Metal Skin,upgrade
1396247347,0,90339,61762,152101,63427,1880.0695787667405,2128.553023663453,76.62702891151895,85.08982462538772,64,2.39804814984155,0.5939408682388676,248.48344489671263,Drifter,Lucky Shot,upgrade
1409190604,0,6866,6999,13865,8189,1470.7368193292464,2136.3100902379,64.53129263998977,80.46112246238597,64,1.6931249236781047,0.49520375045077536,665.5732709086537,Drifter,Fury Trance,upgrade
1414025773,0,41102,40373,81475,39267,1571.1393310831543,2169.344624794166,67.93297231517818,80.28343680225706,64,2.0748974966256655,0.5044737649585762,598.2052937110118,Drifter,Counterspell,upgrade
1414319208,0,3528,3393,6921,3916,1634.255454414102,2384.091836734694,68.29478960797115,82.8155671122746,64,1.767364657814096,0.5097529258777633,749.8363823205921,Drifter,Berserker,upgrade
1427630806,0,2748,1968,4716,2664,2146.5260814249364,2470.037037037037,80.80280081273784,85.57569695210462,64,1.7702702702702702,0.5826972010178118,323.5109556121006,Drifter,Healing Tempo,upgrade
1437614329,0,187497,183434,370931,113632,170.7339370395033,1662.6197555478502,7.70850288260659,69.85164034045664,64,3.264318149816953,0.5054767598286474,1491.8858185083468,Drifter,Melee Lifesteal,upgrade
1439347412,0,1629,1640,3269,1718,627.7109207708779,1422.033650329188,26.871867194974946,58.815693386325684,64,1.9027939464493597,0.49831752829611503,794.3227295583101,Drifter,Mystic Regeneration,upgrade
1548066885,0,14994,14444,29438,12034,506.1703580406278,889.486582733813,22.491897623933315,38.719256300305034,64,2.4462356656140933,0.5093416672328284,383.3162246931852,Drifter,Extended Magazine,upgrade
1644605047,0,20015,19117,39132,22020,1432.4253040989472,2004.4291501160185,59.963939443619026,79.25704990632923,64,1.7771117166212533,0.5114739854850251,572.0038460170713,Drifter,Reactive Barrier,upgrade
1662311306,0,927,740,1667,1436,2266.770845830834,2541.714285714286,83.50258310212911,86.97233390614626,64,1.1608635097493036,0.5560887822435513,274.9434398834519,Drifter,Divine Barrier,upgrade
1672893796,0,17771,16684,34455,19656,968.1499056740677,1211.6185436834826,41.01474178181474,51.35510816936309,64,1.752899877899878,0.5157741982295748,243.46863800941492,Drifter,Grit,upgrade
1710079648,0,12219,12502,24721,14925,345.5885279721694,1496.7375116351225,15.28314951908228,62.414860490358166,64,1.6563484087102178,0.4942761215161199,1151.148983662953,Drifter,Healing Rite,upgrade
1770441818,0,50094,44651,94745,41638,1102.4786004538498,1845.8902494058184,47.902281715252414,76.67727479795231,64,2.2754455065084778,0.528724470948335,743.4116489519686,Drifter,Weakening Headshot,upgrade
1797283378,0,839,685,1524,1161,2381.563648293963,2488.531914893617,83.97349841589084,85.37593109943556,64,1.3126614987080103,0.550524934383202,106.96826659965382,Drifter,Infuser,upgrade
1798666702,0,26028,23961,49989,21908,1352.0372882034048,2465.552619378767,58.37301553187915,84.2963995831385,64,2.2817692167244843,0.5206745484006482,1113.515331175362,Drifter,Shadow Weave,upgrade
1804594021,0,274,372,646,454,1536.9582043343653,2135.557142857143,66.37810304352877,81.46146652767467,64,1.422907488986784,0.4241486068111455,598.5989385227776,Drifter,Rescue Beam,upgrade
1813726886,0,48748,49350,98098,42215,1071.4299679911924,2214.8892666342886,47.886367068489534,82.42660909217514,64,2.323771171384579,0.49693163978878263,1143.4592986430962,Drifter,Slowing Hex,upgrade
1925087134,0,1348,1553,2901,2107,1284.0589451913133,2141.4154929577467,55.42957322977133,80.27104610893237,64,1.3768391077361177,0.4646673560841089,857.3565477664333,Drifter,Suppressor,upgrade
1932939246,0,115,149,264,188,1728.9280303030303,2178.625,72.29114788501401,83.11257061824769,64,1.4042553191489362,0.4356060606060606,449.69696969696975,Drifter,Alchemical Fire,upgrade
1955841979,0,27608,22408,50016,30420,2267.4783269353807,2376.6248236953456,83.68875025267822,86.64995904790558,64,1.6441814595660749,0.5519833653230967,109.14649675996498,Drifter,Spellbreaker,upgrade
1976391348,0,30738,30064,60802,26893,850.4951975263972,1837.848962818967,37.64798464901217,75.7688743770155,64,2.2608857323467073,0.5055425808361567,987.3537652925698,Drifter,Cold Front,upgrade
1998374645,0,173802,172839,346641,102524,314.6376770203178,1292.7923962630314,14.236585063207968,57.10711519647343,64,3.38107174905388,0.5013890451504582,978.1547192427136,Drifter,Mystic Burst,upgrade
2010028405,0,32313,33295,65608,25327,179.4141263260578,1625.591934556145,8.064108977158279,68.20308565888885,64,2.5904370829549492,0.4925161565662724,1446.177808230087,Drifter,Headshot Booster,upgrade
2037039379,0,60203,42099,102302,51790,2158.576762917636,2226.3781763826605,82.67041473890826,87.00973255048685,64,1.975323421509944,0.5884831186096069,67.80141346502432,Drifter,Inhibitor,upgrade
2059712766,0,18192,17138,35330,16908,746.7662326634588,2186.7785225901594,34.59980265123921,82.38723333885922,64,2.0895434114028864,0.5149165015567506,1440.0122899267005,Drifter,Restorative Locket,upgrade
2061878743,0,9384,12638,22022,13803,1645.758559622196,2319.8026315789475,69.32062429670937,82.84149147556356,64,1.5954502644352677,0.4261193352102443,674.0440719567516,Drifter,Disarming Hex,upgrade
2064029594,0,63990,62773,126763,47983,546.8199711272217,2139.3409344305815,24.612389438088048,81.85866045935202,64,2.6418314819832025,0.5048002966165206,1592.5209633033596,Drifter,Opening Rounds,upgrade
2081037738,0,19585,16700,36285,17131,1533.4552845528456,1863.5191321926216,64.58305154546258,75.53752771865771,64,2.1180900122584787,0.5397547195810941,330.063847639776,Drifter,Mystic Vulnerability,upgrade
2095565695,0,137425,127391,264816,93730,1190.2923048456287,2606.0528735632183,52.15742684395887,86.48822042650168,64,2.8253067321028484,0.5189452298954746,1415.7605687175896,Drifter,Point Blank,upgrade
2108215830,0,523,520,1043,644,1604.8993288590605,2165.065934065934,67.8393870023924,79.2011210316736,64,1.6195652173913044,0.50143815915628,560.1666052068736,Drifter,Heroic Aura,upgrade
2121044373,0,154250,150015,304265,91238,1267.0886266905493,2490.3039853599025,56.284261987946124,84.34041295390828,64,3.3348495144566956,0.5069593939493534,1223.2153586693532,Drifter,Tankbuster,upgrade
2142980412,0,10842,8897,19739,10626,1960.017174122296,2452.659949622166,78.07663942467245,87.45624305573965,64,1.857613401091662,0.5492679467044936,492.64277549987014,Drifter,Focus Lens,upgrade
2152872419,0,439,466,905,536,1561.107182320442,2308.6849315068494,63.70401526896494,80.75136833067796,64,1.6884328358208955,0.4850828729281768,747.5777491864073,Drifter,Sharpshooter,upgrade
2163598980,0,77679,79042,156721,67232,1732.2045290675787,2355.6518315645326,71.66429889636665,83.57931458356067,64,2.3310477153736318,0.49565150809400144,623.4473024969539,Drifter,Spirit Resilience,upgrade
2221211450,0,2238,1507,3745,2738,2367.592256341789,2530.0944444444444,84.57767324404267,86.84332420837886,64,1.3677867056245434,0.5975967957276368,162.5021881026555,Drifter,Spellslinger,upgrade
2226497419,0,45995,31927,77922,35863,2009.0752547419213,2233.2492113564667,79.278374939863,85.98566985179762,64,2.1727685915846418,0.5902697569364236,224.17395661454543,Drifter,Spiritual Overflow,upgrade
2356412290,0,15903,15325,31228,12608,855.8760407326758,2464.6806691449815,37.281265320335855,84.83778566760932,64,2.4768401015228427,0.5092545151786858,1608.8046284123056,Drifter,Titanic Magazine,upgrade
2407033488,0,2039,1969,4008,1913,1038.192115768463,2255.6338639652677,45.056547627413984,80.85710179780511,64,2.095138525875588,0.5087325349301397,1217.4417481968046,Drifter,Intensifying Magazine,upgrade
2407781327,0,3301,2640,5941,3863,2203.302137687258,2624.2526881720432,80.84677763738186,86.83181234556947,64,1.5379238933471395,0.5556303652583741,420.95055048478525,Drifter,Colossus,upgrade
2417568017,0,1597,1255,2852,2047,2389.6377980364655,2607.176470588235,85.75983688721499,87.64360810206959,64,1.3932584269662922,0.5599579242636746,217.53867255176965,Drifter,Scourge,upgrade
2447176615,0,100398,94439,194837,77866,942.9663872878355,2112.1856551391475,41.487493195317,81.14322109145458,64,2.5022089230216014,0.5152922699487263,1169.219267851312,Drifter,Enduring Speed,upgrade
2462046703,0,2692,2764,5456,2904,327.8550219941349,1425.0186260765072,14.268393707505254,60.893879741993615,64,1.878787878787879,0.4934017595307918,1097.1636040823723,Drifter,Golden Goose Egg,upgrade
2463960640,0,4148,3762,7910,4103,1665.8183312262959,2424.9393063583816,67.7008198011614,82.93519877904092,64,1.9278576651230808,0.5243994943109987,759.1209751320857,Drifter,Escalating Resilience,upgrade
2480592370,0,20938,14306,35244,18860,2208.156735898309,2437.7784711388454,81.9682231432838,87.26429272801029,64,1.8687168610816542,0.5940869367835659,229.6217352405365,Drifter,Ricochet,upgrade
2481177645,0,174892,152385,327277,113016,1342.3360975565042,2423.6820403176544,59.02547454199689,83.23583440101845,64,2.8958466057903305,0.5343852455259612,1081.3459427611501,Drifter,Hunter's Aura,upgrade
2519598785,0,49053,39467,88520,38045,1929.3940126525079,2152.08547008547,77.67236404813966,85.46695266482232,64,2.326718359837035,0.5541459557162223,222.69145743296235,Drifter,Boundless Spirit,upgrade
2533252781,0,12506,8757,21263,11262,2161.184263744533,2324.955849889625,83.9617080884933,86.37265529582326,64,1.8880305451962351,0.5881578328551945,163.771586145092,Drifter,Ethereal Shift,upgrade
2566692615,0,5233,5039,10272,5155,1193.6672507788162,2089.9566749585406,50.24945399112332,79.41751446473639,64,1.9926285160038797,0.5094431464174455,896.2894241797244,Drifter,Healing Booster,upgrade
2603935618,0,59296,59251,118547,52178,973.9063072030502,2243.010782191993,43.27309631785041,83.0037944023323,64,2.2719728621258,0.5001897981391347,1269.1044749889425,Drifter,Healbane,upgrade
2617435668,0,10139,9859,19998,12407,2181.1692669266927,2468.192393736018,83.7095174800329,86.8310659289245,64,1.6118320303054727,0.507000700070007,287.0231268093253,Drifter,Cursed Relic,upgrade
2678489038,0,38421,33054,71475,31932,1436.9391395592866,2422.8821388577826,62.13464723417007,83.33631610172733,64,2.2383502442690717,0.5375445960125919,985.942999298496,Drifter,Hollow Point,upgrade
2717651715,0,65927,54927,120854,51353,1653.1619888460457,2276.5858741798534,70.68296486733497,82.90989116481302,64,2.353397075146535,0.5455094576927533,623.4238853338077,Drifter,Superior Duration,upgrade
2739107182,0,164308,146911,311219,105978,1392.355775193674,2402.342709798406,60.71292467993977,83.29262829570816,64,2.9366377927494387,0.5279497717041697,1009.9869346047319,Drifter,Burst Fire,upgrade
2800629741,0,831,816,1647,1195,1948.5798421372192,2508.4444444444443,79.93800558934706,86.6508592504609,64,1.3782426778242678,0.5045537340619308,559.8646023072251,Drifter,Magic Carpet,upgrade
2820116164,0,725,514,1239,868,2411.7481840193705,2648.3376623376626,85.22444757764629,87.57234868809707,64,1.4274193548387097,0.5851493139628733,236.5894783182921,Drifter,Diviner's Kevlar,upgrade
2829638276,0,77365,76103,153468,61904,256.3352881382438,1578.2086380016094,11.409033328410548,66.18686542631234,64,2.4791289738950635,0.504111606328355,1321.8733498633655,Drifter,Extra Regen,upgrade
2922054143,0,7205,8541,15746,10099,947.4836148863203,1516.1483007953723,41.75351501819003,65.43086811907921,64,1.5591642736904645,0.457576527372031,568.664685909052,Drifter,Rusted Barrel,upgrade
2947183272,0,1429,1390,2819,1442,1486.5650940049663,2328.8105263157895,61.060035161241494,80.94646614708925,64,1.9549237170596394,0.5069173465768003,842.2454323108232,Drifter,Radiant Regeneration,upgrade
2951612397,0,38445,33520,71965,33475,1338.1639963871326,1594.0829365806019,58.762306277215444,68.76321320324432,64,2.1498132935026137,0.5342180226498993,255.91894019346933,Drifter,Duration Extender,upgrade
2956256701,0,242,253,495,397,1641.0141414141415,2108.7741935483873,65.8789302911686,77.06000289134238,64,1.2468513853904282,0.4888888888888889,467.7600521342458,Drifter,Healing Nova,upgrade
2971868509,0,55110,50014,105124,42707,1032.4044937407252,2280.4211613745106,46.6424469865045,83.69436194690368,64,2.4615168473552345,0.5242380426924395,1248.0166676337853,Drifter,Bullet Resist Shredder,upgrade
3005970438,0,24693,18337,43030,20920,1963.7596095747153,2371.9432624113474,77.49034239696131,86.5399285644788,64,2.0568833652007648,0.5738554496862655,408.18365283663206,Drifter,Escalating Exposure,upgrade
3028234315,0,5155,4401,9556,6676,2375.14462118041,2611.3061224489797,84.40472860056988,88.18656502113879,64,1.4313960455362493,0.5394516534114693,236.16150126856974,Drifter,Witchmail,upgrade
3074274290,0,159061,147131,306192,89658,586.6828591210743,2340.741227138415,26.503615168433154,85.24808238346769,64,3.4151107541992904,0.5194812405288185,1754.0583680173409,Drifter,Trophy Collector,upgrade
3077079169,0,41733,39921,81654,32391,446.3806916991207,547.7514628582763,19.845174273536912,24.31256954223731,64,2.520885431138279,0.511095598500992,101.37077115915565,Drifter,High-Velocity Rounds,upgrade
3140772621,0,5527,6323,11850,8931,1858.6942616033755,2312.759493670886,74.6206353396476,82.3462840718846,64,1.326839099764864,0.4664135021097046,454.0652320675106,Drifter,Bullet Resilience,upgrade
3144988365,0,4670,5141,9811,5489,1241.2057894200386,2375.0777537796976,53.01891525288954,83.79521551330468,64,1.7873929677536893,0.4759963306492712,1133.871964359659,Drifter,Decay,upgrade
3190916303,0,177051,169669,346720,101128,1008.494018227965,2549.731179814224,45.30865641746746,85.4223883741202,64,3.428526224191124,0.5106454776188278,1541.2371615862592,Drifter,Spirit Snatch,upgrade
3261353684,0,28855,25441,54296,22543,1599.5412000884044,2039.1263278253173,68.25079680818965,80.42350861645006,64,2.408552544026971,0.5314387800206277,439.5851277369129,Drifter,Superior Cooldown,upgrade
3270001687,0,20253,18395,38648,19946,1539.6366435520597,2170.8094992256065,66.9234413813358,79.66845370225406,64,1.937631605334403,0.5240374663630718,631.1728556735468,Drifter,Warp Stone,upgrade
3294954488,0,978,911,1889,1018,1553.4002117522498,2492.47311827957,63.85045280579191,82.49415398076162,64,1.8555992141453832,0.5177342509264161,939.0729065273201,Drifter,Ballistic Enchantment,upgrade
3331811235,0,333,357,690,444,886.4666666666667,1386.1286549707602,38.21676615921846,57.46601443824484,64,1.554054054054054,0.4826086956521739,499.6619883040935,Drifter,Long Range,upgrade
3357231760,0,10057,8941,18998,13051,2329.63717233393,2488.1762452107278,85.5931063934846,87.15389828952324,64,1.455673894720711,0.5293715127908201,158.53907287679795,Drifter,Unstoppable,upgrade
3361075077,0,1498,2090,3588,2754,1352.2926421404682,2109.005698005698,58.640294813567394,80.27409237291364,64,1.3028322440087146,0.4175027870680045,756.7130558652298,Drifter,Return Fire,upgrade
3361811174,0,1620,1182,2802,1989,2573.0927908636686,2942.8990825688074,87.21337595925132,90.61933681795921,64,1.4087481146304677,0.5781584582441114,369.80629170513885,Drifter,Cheat Death,upgrade
3399065363,0,197578,186403,383981,118882,585.5814089759649,744.6021407803848,26.491472065234547,33.423321165056066,64,3.229933884019448,0.5145515012461555,159.02073180441994,Drifter,Sprint Boots,upgrade
3403085434,0,55413,50985,106398,44977,930.7783792928439,2349.9537000132855,41.4201962247249,84.00539577340703,64,2.3656090890899795,0.5208086618169514,1419.1753207204415,Drifter,Fleetfoot,upgrade
3491236900,0,15443,14173,29616,20271,2259.977613452188,2418.6902777777777,84.09413006725777,86.79481301768844,64,1.4610034038774604,0.5214411129119395,158.71266432558969,Drifter,Plated Armor,upgrade
3577481646,0,6529,4205,10734,6340,2206.092975591578,2664.741573033708,81.90518448695393,88.55865120665202,64,1.6930599369085173,0.6082541457052357,458.6485974421298,Drifter,Mystic Reverb,upgrade
3585132399,0,149233,134351,283584,99018,1083.6355436131798,2526.644028263703,47.83074704157708,85.70780474050527,64,2.8639641277343513,0.5262391390205371,1443.0084846505233,Drifter,Fortitude,upgrade
3633614685,0,133462,124412,257874,93879,724.8919355964541,1127.9866980184227,32.58675872733527,49.49749995562849,64,2.746876298213658,0.5175473293158674,403.09476242196854,Drifter,Extra Health,upgrade
3647584222,0,680,667,1347,748,1377.244246473645,2274.8836206896553,57.468166649739295,81.28280377529954,64,1.8008021390374331,0.5048255382331106,897.6393742160103,Drifter,Split Shot,upgrade
3696726732,0,82982,78460,161442,64556,1481.3072992158175,2371.536516323835,63.51121684013457,83.29911772665335,64,2.5008055021996407,0.5140050296700982,890.2292171080173,Drifter,Toxic Bullets,upgrade
3731635960,0,54014,50421,104435,51440,1573.930377746924,2281.129443747386,66.74075189419568,82.10355353363943,64,2.0302293934681184,0.5172020874227988,707.1990660004622,Drifter,Dispel Magic,upgrade
3791587546,0,95983,87199,183182,70620,1302.396933104781,2491.93724420191,56.968074898629624,84.21033471571513,64,2.5939110733503257,0.5239761548623773,1189.5403110971288,Drifter,Weighted Shots,upgrade
3812615317,0,24073,18734,42807,20123,1865.8226224682878,2304.865871833085,76.49556179813911,86.5148868228587,64,2.127267306067684,0.5623612960497115,439.043249364797,Drifter,Arctic Blast,upgrade
3862866912,0,9639,10150,19789,10239,247.4464096215069,1677.7719617300545,11.002041140443378,68.81780383882185,64,1.932708272292216,0.48708878669968164,1430.3255521085475,Drifter,Restorative Shot,upgrade
3884003354,0,58940,44134,103074,50519,1991.3199448939597,2176.408774373259,79.30683009754287,85.34670799041606,64,2.0403016686791107,0.5718221860022896,185.0888294792992,Drifter,Crippling Headshot,upgrade
3919289022,0,32035,22087,54122,23589,1993.3597982336203,2318.7412790697676,78.7846907866343,86.24063367678126,64,2.2943744965873925,0.5919034773289974,325.3814808361474,Drifter,Mercurial Magnum,upgrade
3970837787,0,27865,28755,56620,26925,854.9288237371953,2192.410510535521,38.06648329773572,80.94727171899052,64,2.102878365831012,0.49214058636524194,1337.4816867983259,Drifter,Enchanter's Emblem,upgrade
3977876567,0,182093,174498,356591,116281,601.4054589151157,2354.5027682427194,27.131648220372963,84.82268784541554,64,3.066631693913881,0.5106494555386984,1753.0973093276039,Drifter,Kinetic Dash,upgrade
4053935515,0,5036,4852,9888,4849,1416.4966626213593,2481.795144157815,60.48448041022708,84.18802544381671,64,2.039183336770468,0.5093042071197411,1065.2984815364555,Drifter,Headhunter,upgrade
4075861416,0,17819,17442,35261,16115,1445.2931283854684,2585.095914742451,62.41926429489564,85.7882777517788,64,2.1880856345020168,0.5053458495221349,1139.8027863569826,Drifter,Spirit Rend,upgrade
4104549924,0,44006,42781,86787,35018,825.8009840183438,2308.234236651462,36.50069531270208,83.13035041627505,64,2.4783539893768918,0.5070575086130411,1482.4332526331184,Drifter,Swift Striker,upgrade
4139877411,0,136156,130232,266388,93472,490.2196420259171,607.5632398087762,22.18152326618539,27.24516694767339,64,2.8499229715850736,0.5111191194798564,117.34359778285909,Drifter,Extra Stamina,upgrade
4204808176,0,12021,12402,24423,16275,544.2685992711788,1727.771568761074,24.214288915043465,70.96442303147171,64,1.5006451612903227,0.4921999754329935,1183.5029694898951,Drifter,Rebuttal,upgrade
7409189,0,961,1494,2455,1664,1224.426883910387,1958.448604992658,51.03402535499311,74.55212239715561,65,1.4753605769230769,0.3914460285132383,734.0217210822709,Venator,Improved Spirit,upgrade
26002154,0,25727,31185,56912,24023,622.5055875737982,1780.2997226682237,27.250067361437456,71.99022300023164,65,2.3690629813095785,0.4520487770593197,1157.7941350944257,Venator,Melee Charge,upgrade
84321454,0,4699,5824,10523,5928,1184.9225506034402,1902.0926821657044,50.92303453609538,76.53793110546792,65,1.7751349527665317,0.4465456618834933,717.1701315622643,Venator,Quicksilver Reload,upgrade
